date,open_price,close_price,min_price,max_price,total_volume,7_day_MA,daily_return,volatility,VWAP,RSI
2023-10-11,1567.4582264892952,1567.4582264892952,1567.4582264892952,1567.4582264892952,8495369532.839566,1617.7888802056611,-0.008049432357625563,0.016818041017318097,,46.65839100069935
2023-10-12,1564.9162030441025,1564.9162030441025,1564.9162030441025,1564.9162030441025,8015939736.17274,1605.8921417079453,-0.0016217487664000885,0.016955075401827648,,45.632813759577566
2023-10-13,1536.812804708381,1536.812804708381,1536.812804708381,1536.812804708381,9246820572.20174,1595.0089867738952,-0.017958404597673838,0.016527410000483814,,33.29826141095758
2023-10-14,1550.9668729956575,1550.9668729956575,1550.9668729956575,1550.9668729956575,7362297687.284468,1581.3766254457198,0.009210014546932488,0.013665569670279555,,32.980379899335475
2023-10-15,1555.4562079337263,1555.4562079337263,1555.4562079337263,1555.4562079337263,3481897793.4944234,1570.0013901149691,0.0028945395393247253,0.014331389058403952,,33.2675140438634
2023-10-16,1557.7608092483292,1557.7608092483292,1557.7608092483292,1557.7608092483292,4201310278.827138,1559.0784121292625,0.0014816240424180283,0.014502070790688161,,19.085677893978286
2023-10-17,1601.2321896426622,1601.2321896426622,1601.2321896426622,1601.2321896426622,14887178566.969343,1562.086187723165,0.027906325628585638,0.014356382531757838,,37.66862528558534
2023-10-18,1565.060587724063,1565.060587724063,1565.060587724063,1565.060587724063,7529155375.240333,1561.7436678995603,-0.022589854333787462,0.016879629031684613,,34.09510240065144
2023-10-19,1564.0711872017082,1564.0711872017082,1564.0711872017082,1564.0711872017082,7161437899.834143,1561.6229513506466,-0.0006321803322602015,0.016868869263842633,,34.96518581179956
2023-10-20,1568.3746833451946,1568.3746833451946,1568.3746833451946,1568.3746833451946,8131899029.010305,1566.1317911559058,0.002751470763415753,0.014884561359868948,,41.03518663872713
2023-10-21,1603.9099355967796,1603.9099355967796,1603.9099355967796,1603.9099355967796,10739505720.057476,1573.695085813209,0.022657374305348865,0.01658931242685449,,41.53714903831151
2023-10-22,1629.2955293417388,1629.2955293417388,1629.2955293417388,1629.2955293417388,6818675335.582143,1584.243560300068,0.01582731871756482,0.01703964369038415,,48.908359764361016
2023-10-23,1664.5706380939323,1664.5706380939323,1664.5706380939323,1664.5706380939323,8470836764.501468,1599.5021072780112,0.021650528168112748,0.017688877094603185,,55.066799530334386
2023-10-24,1764.9303085804013,1764.9303085804013,1764.9303085804013,1764.9303085804013,23272549997.825783,1622.8875528405454,0.0602916260744506,0.0256860379720178,,76.71344170551471
2023-10-25,1784.773410988584,1784.773410988584,1784.773410988584,1784.773410988584,28137390855.35382,1654.2750990211912,0.011242994871646372,0.020186568764175655,,80.78746432907627
2023-10-26,1785.555149097494,1785.555149097494,1785.555149097494,1785.555149097494,15647597829.544785,1685.9156650063035,0.0004380041209135488,0.020015434182219047,,81.41503562856738
2023-10-27,1804.1617691384567,1804.1617691384567,1804.1617691384567,1804.1617691384567,19864145386.364857,1719.5995344053408,0.010420635873592321,0.01915211042977359,,89.12374600751582
2023-10-28,1780.5704118622923,1780.5704118622923,1780.5704118622923,1780.5704118622923,12329788100.96478,1744.8367453004141,-0.01307607648034248,0.022844359355322193,,82.69697215009437
2023-10-29,1776.3535658345309,1776.3535658345309,1776.3535658345309,1776.3535658345309,5385051173.590621,1765.845036227956,-0.0023682557003466,0.023784432161393292,,81.48159013040839
2023-10-30,1798.1654135455137,1798.1654135455137,1798.1654135455137,1798.1654135455137,6733870972.011415,1784.9300041496103,0.01227900128133319,0.023455309756742107,,82.45701877033474
2023-10-31,1809.639301345049,1809.639301345049,1809.639301345049,1809.639301345049,12283936341.051819,1791.3170031159887,0.006380885603239239,0.009234921865907747,,80.7979709227647
2023-11-01,1816.803148929945,1816.803148929945,1816.803148929945,1816.803148929945,10712345068.7021,1795.8926799647545,0.003958715739413643,0.008622449303630231,,90.6905632853844
2023-11-02,1846.482230513473,1846.482230513473,1846.482230513473,1846.482230513473,18025272109.670574,1804.5965487384658,0.01633588184884438,0.00995601078821288,,91.77338902194519
2023-11-03,1800.9071798806326,1800.9071798806326,1800.9071798806326,1800.9071798806326,15441869609.99988,1804.1316074159197,-0.0246820954351491,0.014489214831718129,,80.652927351836
2023-11-04,1834.1730567056395,1834.1730567056395,1834.1730567056395,1834.1730567056395,12992122083.558926,1811.7891281078264,0.018471733133526458,0.014709566679057328,,80.53647557227038
2023-11-05,1855.454385276214,1855.454385276214,1855.454385276214,1855.454385276214,8686638673.41189,1823.089245170924,0.011602683014435788,0.01459512821472382,,80.32226792314775
2023-11-06,1895.9380660074166,1895.9380660074166,1895.9380660074166,1895.9380660074166,12950158459.808773,1837.0567669511959,0.02181874211107382,0.01564989804620738,,80.59331707850224
2023-11-07,1898.5182255844231,1898.5182255844231,1898.5182255844231,1898.5182255844231,12499005108.482542,1849.7537561282493,0.0013608881129962835,0.015834249690006828,,73.82482763779575
2023-11-08,1887.315321843377,1887.315321843377,1887.315321843377,1887.315321843377,16015418080.253283,1859.826923687311,-0.005900867102604512,0.016569351558615462,,68.86944093523164
2023-11-09,1891.491779137154,1891.491779137154,1891.491779137154,1891.491779137154,11363875212.379084,1866.2568592049795,0.002212909123048723,0.015886056366108937,,69.2535778666606
2023-11-10,2128.6095039438633,2128.6095039438633,2128.6095039438633,2128.6095039438633,43401498655.145584,1913.0714769282984,0.12536016673298778,0.04534554695401588,,82.86411630763007
2023-11-11,2078.853466304058,2078.853466304058,2078.853466304058,2078.853466304058,25647329729.074715,1948.0258211566438,-0.02337490157194999,0.04896219616785946,,78.69294122402155
2023-11-12,2052.994586063755,2052.994586063755,2052.994586063755,2052.994586063755,14070951950.662403,1976.245849840578,-0.012439010569743059,0.05039088221772337,,75.54740901694194
2023-11-13,2046.0870799735535,2046.0870799735535,2046.0870799735535,2046.0870799735535,9202824690.861519,1997.6957089785976,-0.0033646002464358116,0.050768532105871046,,73.54331511283192
2023-11-14,2060.5328561356905,2060.5328561356905,2060.5328561356905,2060.5328561356905,21731324925.731487,2020.8406562002074,0.007060196168348742,0.050615331278044455,,73.69180833027474
2023-11-15,1980.5154306252414,1980.5154306252414,1980.5154306252414,1980.5154306252414,21308023194.014256,2034.1549574547594,-0.03883336549193073,0.0540561175845842,,63.589512354490324
2023-11-16,2061.635532253063,2061.635532253063,2061.635532253063,2061.635532253063,22504704552.247604,2058.4612078998894,0.04095908588917796,0.055323063857733966,,66.4543401264604
2023-11-17,1962.243839589886,1962.243839589886,1962.243839589886,1962.243839589886,23688548271.260708,2034.6946844207498,-0.04821011818444776,0.02999585539665865,,61.40018329223013
2023-11-18,1956.5174321166123,1956.5174321166123,1956.5174321166123,1956.5174321166123,21074972017.71192,2017.2181081082574,-0.002918295554170558,0.029602735068821825,,58.995035822712765
2023-11-19,1962.6305661102026,1962.6305661102026,1962.6305661102026,1962.6305661102026,13274234821.204763,2004.3089624006072,0.003124497585987207,0.02981929566930663,,58.059597032923975
2023-11-20,2011.1267210635335,2011.1267210635335,2011.1267210635335,2011.1267210635335,11281190664.855837,1999.3146254134613,0.024709772583154432,0.03204204548065237,,58.55898954748435
2023-11-21,2022.3881475372507,2022.3881475372507,2022.3881475372507,2022.3881475372507,16799253254.276203,1993.86538132797,0.005599560860969355,0.03197778472901639,,59.08681362435868
2023-11-22,1940.4448103653,1940.4448103653,1940.4448103653,1940.4448103653,20758981846.62923,1988.141007005121,-0.04051810591934912,0.032303919550109604,,53.53098659477602
2023-11-23,2065.9414413104028,2065.9414413104028,2065.9414413104028,2065.9414413104028,25168416335.347775,1988.7561368704555,0.06467415629382267,0.03830344067591152,,59.98393039211858
2023-11-24,2062.269551857858,2062.269551857858,2062.269551857858,2062.269551857858,13614279337.488348,2003.0455243373085,-0.001777344400534231,0.03185420800112192,,44.81886216345033
2023-11-25,2080.8517575183496,2080.8517575183496,2080.8517575183496,2080.8517575183496,20665503027.73338,2020.8075708232711,0.00901056103153497,0.03151775270635085,,50.16405454469223
2023-11-26,2085.426621540017,2085.426621540017,2085.426621540017,2085.426621540017,6530490765.972065,2038.3498644561016,0.0021985535515147703,0.03154972368569375,,52.75900598605441
2023-11-27,2064.0742181655314,2064.0742181655314,2064.0742181655314,2064.0742181655314,12075707002.739227,2045.91379261353,-0.010238865829149901,0.03143808466697509,,51.493468436712355
2023-11-28,2030.000505811856,2030.000505811856,2030.000505811856,2030.000505811856,19226881871.14826,2047.001272367045,-0.016507987965645343,0.03236332464916809,,47.544926000681265
2023-11-29,2048.535256652576,2048.535256652576,2048.535256652576,2048.535256652576,16424574534.70982,2062.442764693799,0.009130416858348367,0.026698238968750898,,56.0695276527719
2023-11-30,2025.9373276989,2025.9373276989,2025.9373276989,2025.9373276989,13099062740.857195,2056.727891320727,-0.011031261912769152,0.010155735809327687,,46.44310202759921
2023-12-01,2051.7567179446996,2051.7567179446996,2051.7567179446996,2051.7567179446996,11625915810.902319,2055.2260579045615,0.01274441706206475,0.011745193478440412,,60.451148065514666
2023-12-02,2085.7123613209396,2085.7123613209396,2085.7123613209396,2085.7123613209396,19913080652.27421,2055.9204298763602,0.01654954658087071,0.013053648569835614,,64.15141702430887
2023-12-03,2165.297880951399,2165.297880951399,2165.297880951399,2165.297880951399,14460351398.390474,2067.330609792272,0.03815747612487441,0.01940617429301132,,69.12151137617309
2023-12-04,2190.7040403697074,2190.7040403697074,2190.7040403697074,2190.7040403697074,13166580462.9591,2085.420584392868,0.011733332231935512,0.01816528332129984,,67.71483105930113
2023-12-05,2242.961542677477,2242.961542677477,2242.961542677477,2242.961542677477,30345337042.00411,2115.843589659385,0.02385420455925691,0.014959799094653406,,70.13074883379494
2023-12-06,2294.0951698534136,2294.0951698534136,2294.0951698534136,2294.0951698534136,28729334531.594917,2150.9235772595052,0.022797371333837857,0.015041702353810815,,84.19936907497681
2023-12-07,2232.0254402104606,2232.0254402104606,2232.0254402104606,2232.0254402104606,21223942410.36482,2180.3647361897283,-0.027056301089252166,0.0202354068243126,,68.30670054714669
2023-12-08,2354.386930946088,2354.386930946088,2354.386930946088,2354.386930946088,25387351572.192837,2223.597623761355,0.054820831578017204,0.025361711751293127,,75.52113086313118
2023-12-09,2359.8890564833255,2359.8890564833255,2359.8890564833255,2359.8890564833255,20568283522.94774,2262.765723070267,0.002336967413859359,0.026248799086164686,,74.94857838982338
2023-12-10,2341.07248115182,2341.07248115182,2341.07248115182,2341.07248115182,15387242081.073635,2287.876380241756,-0.007973499974420761,0.02616222645726185,,72.28951763911894
2023-12-11,2352.0987284889175,2352.0987284889175,2352.0987284889175,2352.0987284889175,10817893038.042538,2310.932764258786,0.0047099128394660905,0.026286252364592148,,75.57306391503735
2023-12-12,2222.3468384000316,2222.3468384000316,2222.3468384000316,2222.3468384000316,18600214563.342213,2307.9878065048656,-0.05516430433693731,0.035088084061095606,,64.5978223934209
2023-12-13,2200.3337161808727,2200.3337161808727,2200.3337161808727,2200.3337161808727,11775411206.200737,2294.5933131230736,-0.009905349533562147,0.033568326760518866,,61.45999985880549
2023-12-14,2260.8823525751127,2260.8823525751127,2260.8823525751127,2260.8823525751127,17312498671.815353,2298.715729175167,0.027517933279382012,0.034051050367094916,,66.7758522080383
2023-12-15,2317.4650743736975,2317.4650743736975,2317.4650743736975,2317.4650743736975,18515638424.0283,2293.441178236254,0.02502683155279528,0.027659138805687926,,68.17403292854027
2023-12-16,2219.9516178764084,2219.9516178764084,2219.9516178764084,2219.9516178764084,15188397489.44516,2273.4501155781227,-0.042077638008694684,0.03136539404878825,,58.447302226078264
2023-12-17,2227.936447135476,2227.936447135476,2227.936447135476,2227.936447135476,8454757543.524233,2257.2878250043595,0.003596848325327917,0.031686638007524116,,54.33204210485322
2023-12-18,2199.5401211883855,2199.5401211883855,2199.5401211883855,2199.5401211883855,8867828029.60357,2235.4937382471408,-0.012745572695128105,0.031331844244218254,,50.60858048312101
2023-12-19,2216.929013563485,2216.929013563485,2216.929013563485,2216.929013563485,14071140889.309969,2234.719763270491,0.007905694562054366,0.02411791576923231,,48.11655923744359
2023-12-20,2176.8394126574362,2176.8394126574362,2176.8394126574362,2176.8394126574362,15258004716.309359,2231.3634341957145,-0.018083394037777034,0.024858902524930365,,41.378831831475765
2023-12-21,2198.421404460542,2198.421404460542,2198.421404460542,2198.421404460542,19155737312.564598,2222.4404416079187,0.009914370200031719,0.022211184564415273,,47.37286996043859
2023-12-22,2236.186961753279,2236.186961753279,2236.186961753279,2236.186961753279,19466743544.995804,2210.8292826621446,0.017178488717455087,0.02065848942685391,,39.350624458178544
2023-12-23,2327.048962711535,2327.048962711535,2327.048962711535,2327.048962711535,23783915985.976246,2226.128903352877,0.04063256002844051,0.01947074172868182,,47.43565725082721
2023-12-24,2310.955662998272,2310.955662998272,2310.955662998272,2310.955662998272,9758407679.07541,2237.9887913332764,-0.006915754662295659,0.02016239270195667,,47.63826179603781
2023-12-25,2264.911143671657,2264.911143671657,2264.911143671657,2264.911143671657,12635088285.645493,2247.3275088308865,-0.01992444946644978,0.021385405008039,,43.51877777668689
2023-12-26,2273.6326121146535,2273.6326121146535,2273.6326121146535,2273.6326121146535,11373112598.880953,2255.428022909625,0.003850689007100838,0.021329045032985203,,54.64893365593229
2023-12-27,2230.8761843957795,2230.8761843957795,2230.8761843957795,2230.8761843957795,15654849177.200323,2263.147561729388,-0.01880533710286081,0.021453918355404597,,52.66825805978276
2023-12-28,2376.771249284193,2376.771249284193,2376.771249284193,2376.771249284193,25167308054.85203,2288.6261109899096,0.06539810049024664,0.03185749143753666,,58.81048335783487
2023-12-29,2345.2607087446872,2345.2607087446872,2345.2607087446872,2345.2607087446872,21940267876.989635,2304.208074845825,-0.013257708561139614,0.03302955948350912,,52.196922200941195
2023-12-30,2299.5262072752594,2299.5262072752594,2299.5262072752594,2299.5262072752594,18135119123.505463,2300.276252640643,-0.019500817669822035,0.03064383019210793,,56.850134426982905
2023-12-31,2294.3440063451,2294.3440063451,2294.3440063451,2294.3440063451,13896242967.902512,2297.903158833047,-0.0022535950726563225,0.030552160710237607,,55.744376004539426
2024-01-01,2279.9410085689606,2279.9410085689606,2279.9410085689606,2279.9410085689606,6715146404.608721,2300.0502823898046,-0.006277610391600907,0.02953513664571564,,57.127370954108066
2024-01-02,2350.0262860085095,2350.0262860085095,2350.0262860085095,2350.0262860085095,9173151405.888998,2310.963664374641,0.03073995211987479,0.031597593464229655,,60.79064214202415
2024-01-03,2360.7821195890947,2360.7821195890947,2360.7821195890947,2360.7821195890947,20590257636.09842,2329.5216551165436,0.004576899264754131,0.029829684538766374,,65.65758527113034
2024-01-04,2211.1708278638766,2211.1708278638766,2211.1708278638766,2211.1708278638766,34451776444.05685,2305.8644520564985,-0.06337361270393671,0.02856469962773625,,50.89104343649708
2024-01-05,2270.977439333732,2270.977439333732,2270.977439333732,2270.977439333732,18341104523.019344,2295.252556426362,0.027047485755604006,0.031670063726975804,,52.35879786911842
2024-01-06,2267.087035484658,2267.087035484658,2267.087035484658,2267.087035484658,18739484389.94619,2290.6183890277043,-0.0017130966524332436,0.030938120661848274,,45.39102163199587
2024-01-07,2241.5108270042424,2241.5108270042424,2241.5108270042424,2241.5108270042424,8619189687.821476,2283.07079197901,-0.011281529151768055,0.031156933715722937,,44.738815117103485
2024-01-08,2220.151561688879,2220.151561688879,2220.151561688879,2220.151561688879,10135753412.671106,2274.529442424713,-0.009528959243935375,0.03123984889404328,,46.47722171784017
2024-01-09,2331.6603294356382,2331.6603294356382,2331.6603294356382,2331.6603294356382,26223624729.10309,2271.9057343428744,0.05022574569725946,0.03537895714812812,,53.93101557624615
2024-01-10,2341.160624264102,2341.160624264102,2341.160624264102,2341.160624264102,21533561122.854744,2269.102663582161,0.00407447633282132,0.03536726355568227,,57.823597205773794
2024-01-11,2588.769163919145,2588.769163919145,2588.769163919145,2588.769163919145,44008144956.97653,2323.045283018628,0.10576315742234632,0.04244171346390937,,63.14254868316418
2024-01-12,2618.3298618964914,2618.3298618964914,2618.3298618964914,2618.3298618964914,40605826834.77032,2372.6670576704505,0.011418823427498781,0.04263539330545767,,66.96960970611815
2024-01-13,2524.5016938912413,2524.5016938912413,2524.5016938912413,2524.5016938912413,46082131081.854485,2409.440580299963,-0.03583512122391219,0.04738806339121476,,63.19231098237764
2024-01-14,2575.9247354333543,2575.9247354333543,2575.9247354333543,2575.9247354333543,23318906536.949352,2457.2139957898357,0.02036958092226504,0.04578904100401257,,65.66221375172876
2024-01-15,2477.9374784307734,2477.9374784307734,2477.9374784307734,2477.9374784307734,16820089427.876768,2494.0405553243922,-0.038039642872599755,0.05002196831763804,,60.07613921692481
2024-01-16,2515.3199803936955,2515.3199803936955,2515.3199803936955,2515.3199803936955,13348139613.156065,2520.2776483184,0.015086136066110756,0.04782995417007133,,58.70151025228409
2024-01-17,2589.4826316304293,2589.4826316304293,2589.4826316304293,2589.4826316304293,18488915209.86314,2555.7522207993047,0.029484380442573288,0.04810633966657868,,61.28598624452096
2024-01-18,2528.3287854519394,2528.3287854519394,2528.3287854519394,2528.3287854519394,17068418335.998499,2547.117881018275,-0.02361624110990279,0.028481958428861517,,67.1483404152074
2024-01-19,2467.3289785137254,2467.3289785137254,2467.3289785137254,2467.3289785137254,15098459635.774988,2525.546326249308,-0.024126532628670927,0.028647053877129715,,60.60280534085465
2024-01-20,2489.6180646533794,2489.6180646533794,2489.6180646533794,2489.6180646533794,13514569417.235487,2520.5629506438995,0.009033690413298823,0.026332356209166734,,61.78235581599064
2024-01-21,2470.2636151036777,2470.2636151036777,2470.2636151036777,2470.2636151036777,4996301224.731121,2505.468504882517,-0.00777406375077716,0.0244873040720963,,62.19210679697553
2024-01-22,2454.909543339834,2454.909543339834,2454.909543339834,2454.909543339834,4334792607.360363,2502.178799869526,-0.006215560019572797,0.02003320250911386,,62.59278307373562
2024-01-23,2307.5870034987734,2307.5870034987734,2307.5870034987734,2307.5870034987734,15106296459.023476,2472.5026603131087,-0.06001139237115527,0.02828923894427635,,48.75644924073725
2024-01-24,2241.942776155338,2241.942776155338,2241.942776155338,2241.942776155338,17683786156.38525,2422.8541095309524,-0.028447129943055427,0.021926464851855364,,45.15571385004516
2024-01-25,2236.7393130974074,2236.7393130974074,2236.7393130974074,2236.7393130974074,10625253854.769924,2381.1984706231624,-0.0023209615844227427,0.022826692120020975,,27.482074373984275
2024-01-26,2219.6145274459245,2219.6145274459245,2219.6145274459245,2219.6145274459245,9966399827.608324,2345.8106918991907,-0.007656138357835074,0.022833346580622013,,24.083473847462855
2024-01-27,2268.8707315074744,2268.8707315074744,2268.8707315074744,2268.8707315074744,10737037817.034204,2314.275358592633,0.02219133252755756,0.02550479900678932,,32.361956517670265
2024-01-28,2267.907851752534,2267.907851752534,2267.907851752534,2267.907851752534,4896940248.1532755,2285.3673923996125,-0.00042438722557835984,0.025898773232416926,,27.15678565205245
2024-01-29,2257.0544646456055,2257.0544646456055,2257.0544646456055,2257.0544646456055,6994793950.05812,2257.1023811575797,-0.0047856384899155335,0.025956110569531437,,31.187481161390508
2024-01-30,2314.59472753004,2314.59472753004,2314.59472753004,2314.59472753004,8669925102.933998,2258.1034845906174,0.025493519888749816,0.018422612238905733,,33.47183033910272
2024-01-31,2344.001400019654,2344.001400019654,2344.001400019654,2344.001400019654,11126446197.799234,2272.683287999806,0.01270489046736678,0.013533773415877175,,28.178114760206455
2024-02-01,2282.4858670158414,2282.4858670158414,2282.4858670158414,2282.4858670158414,11853310774.419685,2279.2185099881535,-0.026243812398446753,0.018300891789267804,,28.160006804868956
2024-02-02,2301.737299308667,2301.737299308667,2301.737299308667,2301.737299308667,9678169139.51159,2290.950334539974,0.008434414675257074,0.017735288235543576,,34.110693310163086
2024-02-03,2307.4329984830933,2307.4329984830933,2307.4329984830933,2307.4329984830933,7666446064.332116,2296.4592298222046,0.002474521821468123,0.016103289656825545,,31.943482302575603
2024-02-04,2294.7159248044077,2294.7159248044077,2294.7159248044077,2294.7159248044077,4685406125.507428,2300.2889545439016,-0.0055113512232189965,0.016370968733145017,,32.36935686634554
2024-02-05,2290.084492877089,2290.084492877089,2290.084492877089,2290.084492877089,5694619446.57298,2305.007530005542,-0.002018302952995654,0.016218266131208497,,33.0818732295312
2024-02-06,2298.669906674278,2298.669906674278,2298.669906674278,2298.669906674278,7987582984.0210085,2302.732555597576,0.0037489506714238896,0.012715126949308665,,48.720236504794734
2024-02-07,2372.7608787345252,2372.7608787345252,2372.7608787345252,2372.7608787345252,10525807971.402327,2306.8410525568434,0.032232105986649495,0.017458687021168044,,68.33032427406327
2024-02-08,2424.0730404652095,2424.0730404652095,2424.0730404652095,2424.0730404652095,10632263734.878746,2327.0677916210384,0.021625508996949927,0.013546292650942269,,73.2456333124868
2024-02-09,2420.9685614791365,2420.9685614791365,2420.9685614791365,2420.9685614791365,11000404082.586426,2344.100829073963,-0.001280687064395214,0.0140671652180146,,75.8860650917805
2024-02-10,2487.8508971967804,2487.8508971967804,2487.8508971967804,2487.8508971967804,15268873489.395958,2369.8748146044895,0.02762627189044564,0.015735220371401532,,76.93153469921218
2024-02-11,2499.4921841564314,2499.4921841564314,2499.4921841564314,2499.4921841564314,6350552320.643601,2399.128565940493,0.004679254280378409,0.014374491511108787,,77.75272197598028
2024-02-12,2505.076808453919,2505.076808453919,2505.076808453919,2505.076808453919,7498249910.857773,2429.84175388004,0.002234303564894846,0.013740775845416237,,80.10276697793758
2024-02-13,2657.990407976775,2657.990407976775,2657.990407976775,2657.990407976775,15004272817.756506,2481.173254066111,0.06104148144552535,0.021941340950048502,,83.84324230052331
2024-02-14,2641.5360974921623,2641.5360974921623,2641.5360974921623,2641.5360974921623,20206467469.25591,2519.5697138886308,-0.00619050784955133,0.023464560446472646,,80.09167893563512
2024-02-15,2780.372974906562,2780.372974906562,2780.372974906562,2780.372974906562,23414613028.17406,2570.469704523109,0.05255914448650145,0.027361020592948048,,93.54430899838906
2024-02-16,2826.821475855177,2826.821475855177,2826.821475855177,2826.821475855177,25584981558.624416,2628.4486922911155,0.016705852548497102,0.025820149105290374,,93.8374735216003
2024-02-17,2807.3717030539606,2807.3717030539606,2807.3717030539606,2807.3717030539606,16920199808.887981,2674.094521699284,-0.006880439025719665,0.027923423163635608,,90.80114149999604
2024-02-18,2788.561332499608,2788.561332499608,2788.561332499608,2788.561332499608,18359069390.21388,2715.390114319737,-0.006700349132211514,0.0291160125330406,,89.90694874703509
2024-02-19,2874.945276040071,2874.945276040071,2874.945276040071,2874.945276040071,24082010034.68869,2768.228466832045,0.030977960761949586,0.02885870862267294,,91.74603221233565
2024-02-20,2943.723084777655,2943.723084777655,2943.723084777655,2943.723084777655,16450190201.022865,2809.0474206607423,0.023923171446351255,0.022902552825214414,,92.39915688493247
2024-02-21,3015.438952062055,3015.438952062055,3015.438952062055,3015.438952062055,22509955315.753277,2862.462114170727,0.02436230080718227,0.021046400684562747,,92.37535045036464
2024-02-22,2977.0820166829903,2977.0820166829903,2977.0820166829903,2977.0820166829903,20964306604.965725,2890.5634058530736,-0.012720183027693066,0.018097953691437168,,87.09673496659526
2024-02-23,2974.1315861319913,2974.1315861319913,2974.1315861319913,2974.1315861319913,20347103477.61334,2911.60770732119,-0.0009910477892329794,0.018232905747386383,,87.1147395234066
2024-02-24,2926.2859129063513,2926.2859129063513,2926.2859129063513,2926.2859129063513,14754511206.054205,2928.5954515858175,-0.016087275172604443,0.019709117063471768,,80.18818008747009
2024-02-25,2988.317384063568,2988.317384063568,2988.317384063568,2988.317384063568,11389585546.195946,2957.1320303806688,0.02119802131556181,0.01950681032860144,,81.47374851192617
2024-02-26,3113.4082982877167,3113.4082982877167,3113.4082982877167,3113.4082982877167,15776617346.687586,2991.1981764160473,0.04185998277533942,0.021752775454687567,,83.94455133885725
2024-02-27,3173.62994683714,3173.62994683714,3173.62994683714,3173.62994683714,20165329047.545662,3024.0420138531163,0.019342676186269392,0.021387855239194245,,82.0921016854045
2024-02-28,3242.0476538223666,3242.0476538223666,3242.0476538223666,3242.0476538223666,23696521431.113922,3056.4146855331605,0.0215581867235064,0.021120347925860105,,85.10376082592435
2024-02-29,3380.8039555421246,3380.8039555421246,3380.8039555421246,3380.8039555421246,36665804472.19711,3114.089248227323,0.042798970445781404,0.02132934845211699,,85.1023574181371
2024-03-01,3347.6904724233455,3347.6904724233455,3347.6904724233455,3347.6904724233455,31202875938.140316,3167.454803411802,-0.009794558795548136,0.02287541471416349,,80.93331649201794
2024-03-02,3431.75199772032,3431.75199772032,3431.75199772032,3431.75199772032,18691101659.270218,3239.664244099512,0.025110303951166646,0.01754124646992933,,84.43777284375133
2024-03-03,3421.89214692414,3421.89214692414,3421.89214692414,3421.89214692414,13440796396.989847,3301.603495936736,-0.0028731245156206064,0.020153381226689734,,85.27976905154466
2024-03-04,3487.190931866777,3487.190931866777,3487.190931866777,3487.190931866777,15521857774.32606,3355.001015019459,0.019082654314903857,0.017667391457460865,,84.92565727741261
2024-03-05,3634.311067557102,3634.311067557102,3634.311067557102,3634.311067557102,30343202732.344658,3420.812603693739,0.042188723980068454,0.020215016152895147,,86.16246992103058
2024-03-06,3581.5348849085663,3581.5348849085663,3581.5348849085663,3581.5348849085663,48669816283.38956,3469.3107795631963,-0.014521647065288357,0.0239281876662772,,80.2433647394339
